   1,    1, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_001\Image_001.png', cX=  37, cY= 225, Frame=   150
  32,    8, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_032\Image_008.png', cX= 646, cY=1332, Frame=   585
  25,   56, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_025\Image_056.png', cX=3022, cY= 604, Frame=   586
  26,   54, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_026\Image_054.png', cX=3289, cY= 139, Frame=   586
  27,   53, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_027\Image_053.png', cX=2361, cY= 130, Frame=   586
  28,   53, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_028\Image_053.png', cX=2962, cY=1634, Frame=   586
  29,   49, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_029\Image_049.png', cX= 246, cY=  40, Frame=   586
  30,   41, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_030\Image_041.png', cX=2661, cY= 340, Frame=   586
  31,   40, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_031\Image_040.png', cX=2363, cY= 591, Frame=   586
  32,    9, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_032\Image_009.png', cX= 703, cY=1331, Frame=   586
  34,    1, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_034\Image_001.png', cX= 584, cY=1229, Frame=   586
  25,   57, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_025\Image_057.png', cX=3069, cY= 601, Frame=   587
  26,   55, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_026\Image_055.png', cX=3337, cY= 139, Frame=   587
  27,   54, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_027\Image_054.png', cX=2398, cY= 129, Frame=   587
  28,   54, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_028\Image_054.png', cX=3010, cY=1634, Frame=   587
  29,   50, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_029\Image_050.png', cX= 246, cY=  40, Frame=   587
  30,   42, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_030\Image_042.png', cX=2718, cY= 340, Frame=   587
  31,   41, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_031\Image_041.png', cX=2413, cY= 590, Frame=   587
  32,   10, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_032\Image_010.png', cX= 759, cY=1331, Frame=   587
  34,    2, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_034\Image_002.png', cX= 637, cY=1229, Frame=   587
  25,   58, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_025\Image_058.png', cX=3116, cY= 600, Frame=   588
  26,   56, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_026\Image_056.png', cX=3386, cY= 140, Frame=   588
  27,   55, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_027\Image_055.png', cX=2436, cY= 128, Frame=   588
  28,   55, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_028\Image_055.png', cX=3058, cY=1633, Frame=   588
  30,   43, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_030\Image_043.png', cX=2774, cY= 339, Frame=   588
  31,   42, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_031\Image_042.png', cX=2463, cY= 589, Frame=   588
  32,   11, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_032\Image_011.png', cX= 814, cY=1331, Frame=   588
  34,    3, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_034\Image_003.png', cX= 691, cY=1227, Frame=   588
  25,   59, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_025\Image_059.png', cX=3163, cY= 599, Frame=   589
  26,   57, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_026\Image_057.png', cX=3434, cY= 140, Frame=   589
  27,   56, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_027\Image_056.png', cX=2475, cY= 127, Frame=   589
  28,   56, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_028\Image_056.png', cX=3107, cY=1634, Frame=   589
  30,   44, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_030\Image_044.png', cX=2831, cY= 339, Frame=   589
  31,   43, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_031\Image_043.png', cX=2513, cY= 589, Frame=   589
  32,   12, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_032\Image_012.png', cX= 871, cY=1331, Frame=   589
  34,    4, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_034\Image_004.png', cX= 744, cY=1227, Frame=   589
  25,   60, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_025\Image_060.png', cX=3209, cY= 598, Frame=   590
  26,   58, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_026\Image_058.png', cX=3483, cY= 141, Frame=   590
  27,   57, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_027\Image_057.png', cX=2512, cY= 126, Frame=   590
  28,   57, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_028\Image_057.png', cX=3155, cY=1634, Frame=   590
  30,   45, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_030\Image_045.png', cX=2888, cY= 337, Frame=   590
  31,   44, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_031\Image_044.png', cX=2563, cY= 588, Frame=   590
  32,   13, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_032\Image_013.png', cX= 926, cY=1330, Frame=   590
  34,    5, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_034\Image_005.png', cX= 797, cY=1228, Frame=   590
  25,   61, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_025\Image_061.png', cX=3256, cY= 599, Frame=   591
  26,   59, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_026\Image_059.png', cX=3532, cY= 141, Frame=   591
  27,   58, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_027\Image_058.png', cX=2551, cY= 125, Frame=   591
  28,   58, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_028\Image_058.png', cX=3203, cY=1635, Frame=   591
  30,   46, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_030\Image_046.png', cX=2945, cY= 337, Frame=   591
  31,   45, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_031\Image_045.png', cX=2615, cY= 588, Frame=   591
  32,   14, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_032\Image_014.png', cX= 982, cY=1332, Frame=   591
  34,    6, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_034\Image_006.png', cX= 853, cY=1226, Frame=   591
  35,    1, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_035\Image_001.png', cX= 223, cY= 571, Frame=   591
  36,    1, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_036\Image_001.png', cX= 233, cY= 773, Frame=   591
  25,   62, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_025\Image_062.png', cX=3303, cY= 597, Frame=   592
  26,   60, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_026\Image_060.png', cX=3580, cY= 142, Frame=   592
  27,   59, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_027\Image_059.png', cX=2589, cY= 125, Frame=   592
  28,   59, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_028\Image_059.png', cX=3252, cY=1635, Frame=   592
  30,   47, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_030\Image_047.png', cX=3001, cY= 337, Frame=   592
  31,   46, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_031\Image_046.png', cX=2664, cY= 587, Frame=   592
  32,   15, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_032\Image_015.png', cX=1037, cY=1331, Frame=   592
  34,    7, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_034\Image_007.png', cX= 903, cY=1226, Frame=   592
  35,    2, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_035\Image_002.png', cX= 264, cY= 571, Frame=   592
  36,    2, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_036\Image_002.png', cX= 278, cY= 774, Frame=   592
  37,    1, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_037\Image_001.png', cX= 227, cY=1356, Frame=   592
  25,   63, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_025\Image_063.png', cX=3350, cY= 594, Frame=   593
  26,   61, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_026\Image_061.png', cX=3630, cY= 141, Frame=   593
  27,   60, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_027\Image_060.png', cX=2626, cY= 124, Frame=   593
  28,   60, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_028\Image_060.png', cX=3300, cY=1635, Frame=   593
  30,   48, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_030\Image_048.png', cX=3058, cY= 336, Frame=   593
  31,   47, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_031\Image_047.png', cX=2712, cY= 586, Frame=   593
  32,   16, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_032\Image_016.png', cX=1091, cY=1330, Frame=   593
  34,    8, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_034\Image_008.png', cX= 954, cY=1226, Frame=   593
  35,    3, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_035\Image_003.png', cX= 305, cY= 570, Frame=   593
  36,    3, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_036\Image_003.png', cX= 322, cY= 774, Frame=   593
  37,    2, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_037\Image_002.png', cX= 299, cY=1354, Frame=   593
  25,   64, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_025\Image_064.png', cX=3396, cY= 592, Frame=   594
  26,   62, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_026\Image_062.png', cX=3677, cY= 140, Frame=   594
  27,   61, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_027\Image_061.png', cX=2664, cY= 124, Frame=   594
  28,   61, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_028\Image_061.png', cX=3347, cY=1636, Frame=   594
  30,   49, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_030\Image_049.png', cX=3114, cY= 336, Frame=   594
  31,   48, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_031\Image_048.png', cX=2762, cY= 585, Frame=   594
  32,   17, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_032\Image_017.png', cX=1144, cY=1330, Frame=   594
  34,    9, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_034\Image_009.png', cX=1006, cY=1226, Frame=   594
  35,    4, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_035\Image_004.png', cX= 345, cY= 568, Frame=   594
  36,    4, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_036\Image_004.png', cX= 360, cY= 773, Frame=   594
  37,    3, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_037\Image_003.png', cX= 369, cY=1353, Frame=   594
  25,   65, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_025\Image_065.png', cX=3443, cY= 590, Frame=   595
  26,   63, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_026\Image_063.png', cX=3726, cY= 139, Frame=   595
  27,   62, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_027\Image_062.png', cX=2702, cY= 124, Frame=   595
  28,   62, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_028\Image_062.png', cX=3395, cY=1637, Frame=   595
  30,   50, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_030\Image_050.png', cX=3170, cY= 335, Frame=   595
  31,   49, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_031\Image_049.png', cX=2811, cY= 585, Frame=   595
  32,   18, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_032\Image_018.png', cX=1197, cY=1331, Frame=   595
  34,   10, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_034\Image_010.png', cX=1056, cY=1225, Frame=   595
  35,    5, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_035\Image_005.png', cX= 386, cY= 567, Frame=   595
  36,    5, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_036\Image_005.png', cX= 397, cY= 774, Frame=   595
  37,    4, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_037\Image_004.png', cX= 440, cY=1352, Frame=   595
  25,   66, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_025\Image_066.png', cX=3490, cY= 589, Frame=   596
  26,   64, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_026\Image_064.png', cX=3773, cY= 139, Frame=   596
  27,   63, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_027\Image_063.png', cX=2740, cY= 123, Frame=   596
  28,   63, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_028\Image_063.png', cX=3443, cY=1638, Frame=   596
  30,   51, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_030\Image_051.png', cX=3226, cY= 335, Frame=   596
  31,   50, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_031\Image_050.png', cX=2860, cY= 584, Frame=   596
  32,   19, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_032\Image_019.png', cX=1249, cY=1331, Frame=   596
  34,   11, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_034\Image_011.png', cX=1108, cY=1225, Frame=   596
  35,    6, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_035\Image_006.png', cX= 426, cY= 567, Frame=   596
  36,    6, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_036\Image_006.png', cX= 432, cY= 774, Frame=   596
  37,    5, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_037\Image_005.png', cX= 509, cY=1350, Frame=   596
  25,   67, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_025\Image_067.png', cX=3537, cY= 587, Frame=   597
  26,   65, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_026\Image_065.png', cX=3820, cY= 138, Frame=   597
  27,   64, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_027\Image_064.png', cX=2777, cY= 123, Frame=   597
  28,   64, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_028\Image_064.png', cX=3491, cY=1638, Frame=   597
  30,   52, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_030\Image_052.png', cX=3283, cY= 335, Frame=   597
  31,   51, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_031\Image_051.png', cX=2910, cY= 583, Frame=   597
  32,   20, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_032\Image_020.png', cX=1302, cY=1331, Frame=   597
  34,   12, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_034\Image_012.png', cX=1159, cY=1224, Frame=   597
  35,    7, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_035\Image_007.png', cX= 466, cY= 565, Frame=   597
  36,    7, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_036\Image_007.png', cX= 469, cY= 773, Frame=   597
  37,    6, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_037\Image_006.png', cX= 578, cY=1349, Frame=   597
  25,   68, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_025\Image_068.png', cX=3584, cY= 585, Frame=   598
  26,   66, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_026\Image_066.png', cX=3867, cY= 137, Frame=   598
  27,   65, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_027\Image_065.png', cX=2816, cY= 122, Frame=   598
  28,   65, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_028\Image_065.png', cX=3540, cY=1638, Frame=   598
  30,   53, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_030\Image_053.png', cX=3340, cY= 334, Frame=   598
  31,   52, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_031\Image_052.png', cX=2959, cY= 582, Frame=   598
  32,   21, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_032\Image_021.png', cX=1354, cY=1331, Frame=   598
  34,   13, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_034\Image_013.png', cX=1209, cY=1225, Frame=   598
  35,    8, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_035\Image_008.png', cX= 507, cY= 563, Frame=   598
  36,    8, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_036\Image_008.png', cX= 505, cY= 773, Frame=   598
  37,    7, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_037\Image_007.png', cX= 648, cY=1348, Frame=   598
  25,   69, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_025\Image_069.png', cX=3633, cY= 583, Frame=   599
  26,   67, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_026\Image_067.png', cX=3914, cY= 136, Frame=   599
  27,   66, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_027\Image_066.png', cX=2852, cY= 121, Frame=   599
  28,   66, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_028\Image_066.png', cX=3588, cY=1639, Frame=   599
  30,   54, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_030\Image_054.png', cX=3397, cY= 332, Frame=   599
  31,   53, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_031\Image_053.png', cX=3008, cY= 581, Frame=   599
  32,   22, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_032\Image_022.png', cX=1406, cY=1332, Frame=   599
  34,   14, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_034\Image_014.png', cX=1259, cY=1227, Frame=   599
  35,    9, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_035\Image_009.png', cX= 548, cY= 563, Frame=   599
  36,    9, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_036\Image_009.png', cX= 545, cY= 774, Frame=   599
  37,    8, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_037\Image_008.png', cX= 716, cY=1348, Frame=   599
  25,   70, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_025\Image_070.png', cX=3682, cY= 581, Frame=   600
  26,   68, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_026\Image_068.png', cX=3959, cY= 136, Frame=   600
  27,   67, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_027\Image_067.png', cX=2889, cY= 122, Frame=   600
  28,   67, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_028\Image_067.png', cX=3638, cY=1640, Frame=   600
  30,   55, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_030\Image_055.png', cX=3455, cY= 333, Frame=   600
  31,   54, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_031\Image_054.png', cX=3059, cY= 580, Frame=   600
  32,   23, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_032\Image_023.png', cX=1459, cY=1332, Frame=   600
  34,   15, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_034\Image_015.png', cX=1309, cY=1225, Frame=   600
  35,   10, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_035\Image_010.png', cX= 589, cY= 562, Frame=   600
  36,   10, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_036\Image_010.png', cX= 586, cY= 773, Frame=   600
  37,    9, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_037\Image_009.png', cX= 784, cY=1347, Frame=   600
  25,   71, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_025\Image_071.png', cX=3733, cY= 580, Frame=   601
